time,P1 [mmHg]3
16.4,1.223999915
16.5,1.226942224
16.6,1.230419498
16.7,1.234024144
16.8,1.231680487
16.9,1.23222819
17,1.22798668
17.1,1.224471194
17.2,1.22239502
17.3,1.221796368
17.4,1.224216449
17.5,1.229387779
17.6,1.231693224
17.7,1.231183734
17.8,1.230508659
17.9,1.227056859
18,1.2241655
18.1,1.222063851
18.2,1.222598816
18.3,1.225617548
18.4,1.229833583
18.5,1.231553114
18.6,1.230737929
18.7,1.22933683
18.8,1.22658558
18.9,1.222866298
19,1.22085381
19.1,1.22225491
19.2,1.225044371
19.3,1.229515152
19.4,1.231846072
19.5,1.231400267
19.6,1.230164752
19.7,1.227935731
19.8,1.223388526
19.9,1.220216947
20,1.220841073
20.1,1.225057108
20.2,1.226687478
20.3,1.230292125
20.4,1.232139029
20.5,1.23138753
20.6,1.231642275
20.7,1.229464203
20.8,1.226381784
20.9,1.221592572
21,1.220076837
21.1,1.220509904
21.2,1.221745419
21.3,1.2248151
21.4,1.23054687
21.5,1.231451216
21.6,1.229833583
21.7,1.229935482
21.8,1.229731685
21.9,1.228534382
22,1.225974192
22.1,1.22239502
22.2,1.221376038
22.3,1.220038625
22.4,1.222407757
22.5,1.225044371
22.6,1.228738178
22.7,1.231234683
22.8,1.230954463
22.9,1.230394023
23,1.23003738
23.1,1.228152264
23.2,1.225834082
23.3,1.223337577
23.4,1.220013151
23.5,1.218471941
23.6,1.219439974
23.7,1.221146767
23.8,1.222598816
23.9,1.225859556
24,1.228980187
24.1,1.229706211
24.2,1.229234932
24.3,1.228432484
24.4,1.226611055
24.5,1.22579587
24.6,1.225248167
24.7,1.221618046
24.8,1.220586328
24.9,1.219847566
25,1.219414499
25.1,1.22262429
25.2,1.224343821
25.3,1.226954961
25.4,1.229133034
25.5,1.229133034
25.6,1.228254162
25.7,1.2282669
25.8,1.228075841
25.9,1.226942224
26,1.226687478
26.1,1.22523543
26.2,1.222471443
26.3,1.220025888
26.4,1.218790373
26.5,1.219045118
26.6,1.218280882
26.7,1.220280633
26.8,1.222216698
26.9,1.223248416
27,1.225464701
27.1,1.227209706
27.2,1.227642773
27.3,1.228750916
27.4,1.22849617
27.5,1.228177739
27.6,1.230152015
27.7,1.228432484
27.8,1.227553613
27.9,1.226407259
28,1.224101813
28.1,1.22262429
28.2,1.221083081
28.3,1.22020421
28.4,1.220535379
28.5,1.222611553
28.6,1.224636779
28.7,1.22700591
28.8,1.227999417
28.9,1.231196471
29,1.232482935
29.1,1.232075342
29.2,1.232381037
29.3,1.230661506
29.4,1.230623294
29.5,1.230126541
29.6,1.229884532
29.7,1.228738178
29.8,1.228814602
29.9,1.227833833
30,1.226802114
30.1,1.224866049
30.2,1.223439475
30.3,1.222191223
30.4,1.223082832
30.5,1.22183458
30.6,1.223019146
30.7,1.222229435
30.8,1.220675489
30.9,1.22290451
31,1.223859805
31.1,1.22439477
31.2,1.228521645
31.3,1.228674492
31.4,1.228610806
31.5,1.22798668
31.6,1.227859307
31.7,1.227770146
31.8,1.227273393
31.9,1.226037878
32,1.225592074
32.1,1.225006159
32.2,1.224101813
32.3,1.221159505
32.4,1.22034432
32.5,1.219732931
32.6,1.21852289
32.7,1.218955957
32.8,1.219121542
32.9,1.220688226
33,1.221363301
33.1,1.22225491
33.2,1.22318473
33.3,1.224967947
33.4,1.226751165
33.5,1.22840701
33.6,1.227668248
33.7,1.227540875
33.8,1.227668248
33.9,1.226712953
34,1.227107808
34.1,1.227362554
34.2,1.226343572
34.3,1.226419996
34.4,1.225222693
34.5,1.223821593
34.6,1.223337577
34.7,1.22234407
34.8,1.221083081
34.9,1.21829362
35,1.21731285
35.1,1.216433979
35.2,1.216484928
35.3,1.217644019
35.4,1.218828585
35.5,1.220127786
35.6,1.221592572
35.7,1.223936229
35.8,1.227579087
35.9,1.227630036
36,1.22728613
36.1,1.22658558
36.2,1.226954961
36.3,1.226687478
36.4,1.226853063
36.5,1.226381784
36.6,1.223732433
36.7,1.223057357
36.8,1.220522641
36.9,1.218038874
37,1.218115298
37.1,1.217351062
37.2,1.218790373
37.3,1.220611802
37.4,1.222611553
37.5,1.223821593
37.6,1.22658558
37.7,1.227821095
37.8,1.2282669
37.9,1.227642773
38,1.227757409
38.1,1.228305111
38.2,1.226738428
38.3,1.225171744
38.4,1.223579585
38.5,1.220420743
38.6,1.218777636
38.7,1.218892271
38.8,1.218790373
38.9,1.219592821
39,1.221630784
39.1,1.223668746
39.2,1.22700591
39.3,1.228139527
39.4,1.228114052
39.5,1.227349816
39.6,1.22742624
39.7,1.226993173
39.8,1.225872293
39.9,1.223121044
40,1.222216698
40.1,1.219605558
40.2,1.217682231
40.3,1.218166247
40.4,1.218357306
40.5,1.219771143
40.6,1.221630784
40.7,1.22183458
40.8,1.225006159
40.9,1.227795621
41,1.228585331
41.1,1.227056859
41.2,1.227489926
41.3,1.227833833
41.4,1.227031385
41.5,1.226254411
41.6,1.224216449
41.7,1.222675239
41.8,1.21992399
41.9,1.21731285
42,1.217835078
42.1,1.217325587
42.2,1.21787329
42.3,1.219465448
42.4,1.220879285
42.5,1.221872792
42.6,1.224560355
42.7,1.226521894
42.8,1.227731934
42.9,1.2268658
43,1.226878537
43.1,1.227388028
43.2,1.227247918
43.3,1.225859556
43.4,1.225719446
43.5,1.225986929
43.6,1.224827838
43.7,1.224063602
43.8,1.22304462
43.9,1.223592323
44,1.223783382
44.1,1.222726188
44.2,1.220522641
44.3,1.220599065
44.4,1.220408006
44.5,1.21908333
44.6,1.219287126
44.7,1.218229933
44.8,1.220650014
44.9,1.220802861
45,1.221235928
45.1,1.223592323
45.2,1.225006159
45.3,1.225401015
45.4,1.226330835
45.5,1.228547119
45.6,1.2289165
45.7,1.230750667
45.8,1.230343074
45.9,1.230903514
46,1.230699718
46.1,1.2303176
46.2,1.230202964
46.3,1.230011905
46.4,1.230878039
46.5,1.231069098
46.6,1.231336581
46.7,1.229527889
46.8,1.230062854
46.9,1.229400516
47,1.227757409
47.1,1.229183983
47.2,1.227362554
47.3,1.227120546
47.4,1.226878537
47.5,1.226840326
47.6,1.226025141
47.7,1.225719446
47.8,1.225553862
47.9,1.223999915
48,1.223312103
48.1,1.22183458
48.2,1.220675489
48.3,1.221783631
48.4,1.220942971
48.5,1.219401762
48.6,1.22034432
48.7,1.219669244
48.8,1.220191472
48.9,1.219350813
49,1.218968695
49.1,1.218408255
49.2,1.219949464
49.3,1.220255159
49.4,1.220700963
49.5,1.222433231
49.6,1.223095569
49.7,1.223401264
49.8,1.224420245
49.9,1.224598567
50,1.223808856
50.1,1.225744921
50.2,1.226228937
50.3,1.226012403
50.4,1.227999417
50.5,1.229273144
50.6,1.229629787
50.7,1.228891026
50.8,1.228483433
50.9,1.228929237
51,1.228738178
51.1,1.227910256
51.2,1.226929487
51.3,1.227171495
51.4,1.227528138
51.5,1.227604562
51.6,1.231705962
51.7,1.233884034
51.8,1.226572843
51.9,1.226254411
52,1.226037878
52.1,1.225044371
52.2,1.224178237
52.3,1.224891524
52.4,1.225006159
52.5,1.223872542
52.6,1.223350315
52.7,1.223337577
52.8,1.22262429
52.9,1.22239502
53,1.22239502
53.1,1.221872792
53.2,1.220178735
53.3,1.219350813
53.4,1.221465199
53.5,1.220255159
53.6,1.22034432
53.7,1.220560853
53.8,1.219974939
53.9,1.219720193
54,1.218917746
54.1,1.218128035
54.2,1.21843373
54.3,1.218955957
54.4,1.21908333
54.5,1.219822092
54.6,1.220955708
54.7,1.220611802
54.8,1.221439725
54.9,1.2221148
55,1.222076588
55.1,1.222828087
55.2,1.223070095
55.3,1.223554111
55.4,1.224267398
55.5,1.225044371
55.6,1.227604562
55.7,1.227922993
55.8,1.227553613
55.9,1.228470696
56,1.229349567
56.1,1.228967449
56.2,1.230279388
56.3,1.228725441
56.4,1.2289165
56.5,1.227872044
56.6,1.228101315
56.7,1.227489926
56.8,1.228165001
56.9,1.228865551
57,1.22812679
57.1,1.228610806
57.2,1.22905661
57.3,1.228750916
57.4,1.22812679
57.5,1.228432484
57.6,1.227362554
57.7,1.226560106
57.8,1.225846819
57.9,1.225859556
58,1.228024892
58.1,1.227464452
58.2,1.227120546
58.3,1.227273393
58.4,1.227973942
58.5,1.226649267
58.6,1.226050615
58.7,1.226712953
58.8,1.227540875
58.9,1.227451714
59,1.227617299
59.1,1.226088827
59.2,1.226063352
59.3,1.226381784
59.4,1.226840326
59.5,1.225604811
59.6,1.226840326
59.7,1.227438977
59.8,1.226993173
59.9,1.227451714
60,1.227324342
60.1,1.226470945
60.2,1.227247918
60.3,1.228814602
60.4,1.230610557
60.5,1.230597819
60.6,1.228992924
60.7,1.22919672
60.8,1.230113803
60.9,1.229260406
61,1.227833833
61.1,1.227209706
61.2,1.228445221
61.3,1.227273393
61.4,1.226878537
61.5,1.227120546
61.6,1.227056859
61.7,1.225681234
61.8,1.225617548
61.9,1.22495521
62,1.224738677
62.1,1.224382033
62.2,1.224496669
62.3,1.223923492
62.4,1.222153011
62.5,1.222586079
62.6,1.222802612
62.7,1.220408006
62.8,1.219248915
62.9,1.217389274
63,1.217249164
63.1,1.218586577
63.2,1.217491172
63.3,1.217503909
63.4,1.216828834
63.5,1.216191971
63.6,1.216370292
63.7,1.216777885
63.8,1.217949713
63.9,1.219019644
64,1.220216947
64.1,1.222063851
64.2,1.222777138
64.3,1.223592323
64.4,1.225643023
64.5,1.22784657
64.6,1.227655511
64.7,1.227464452
64.8,1.22756635
64.9,1.228368798
65,1.227388028
65.1,1.227731934
65.2,1.227222444
65.3,1.226432733
65.4,1.224471194
65.5,1.223961703
65.6,1.222675239
65.7,1.221898266
65.8,1.220509904
65.9,1.217975188
66,1.218408255
66.1,1.216599563
66.2,1.216179233
66.3,1.216535877
66.4,1.217694968
66.5,1.221656258
66.6,1.221860054
66.7,1.222726188
66.8,1.224853312
66.9,1.227515401
67,1.229082085
67.1,1.228763653
67.2,1.226916749
67.3,1.228725441
67.4,1.228967449
67.5,1.228750916
67.6,1.225209956
67.7,1.224114551
67.8,1.223477687
67.9,1.220942971
68,1.217949713
68.1,1.219987676
68.2,1.223312103
68.3,1.219567346
68.4,1.220000413
68.5,1.222267647
68.6,1.22430561
68.7,1.226101564
68.8,1.225706709
68.9,1.226025141
69,1.224050864
69.1,1.224114551
69.2,1.22183458
69.3,1.220535379
69.4,1.217223689
69.5,1.2159627
69.6,1.214650761
69.7,1.215083828
69.8,1.217389274
69.9,1.218930483
70,1.221579834
70.1,1.226636529
70.2,1.226292623
70.3,1.226407259
70.4,1.226114301
70.5,1.226152513
70.6,1.225502913
70.7,1.224471194
70.8,1.223210205
70.9,1.221579834
71,1.218319094
71.1,1.216637775
71.2,1.215198464
71.3,1.215657005
71.4,1.217542121
71.5,1.219261652
71.6,1.222216698
71.7,1.225273642
71.8,1.226496419
71.9,1.225681234
72,1.225732183
72.1,1.226751165
72.2,1.225744921
72.3,1.223541374
72.4,1.222165749
72.5,1.220420743
72.6,1.217083579
72.7,1.215899013
72.8,1.215414997
72.9,1.215504158
73,1.217160003
73.1,1.219350813
73.2,1.221095818
73.3,1.223197467
73.4,1.22551565
73.5,1.22644547
73.6,1.2262162
73.7,1.225808607
73.8,1.224420245
73.9,1.224776888
74,1.222649765
74.1,1.221070344
74.2,1.219134279
74.3,1.215695217
74.4,1.214345067
74.5,1.213313348
74.6,1.214154008
74.7,1.216166496
74.8,1.217975188
74.9,1.221108556
75,1.222598816
75.1,1.225553862
75.2,1.225069846
75.3,1.225146269
75.4,1.224471194
75.5,1.223706958
75.6,1.221681733
75.7,1.221006657
75.8,1.219478185
75.9,1.217542121
76,1.215071091
76.1,1.215427735
76.2,1.217503909
76.3,1.220191472
76.4,1.220955708
76.5,1.225719446
76.6,1.227872044
76.7,1.228215951
76.8,1.225490175
76.9,1.225859556
77,1.223872542
77.1,1.2207137
77.2,1.2221148
77.3,1.219656507
77.4,1.217223689
77.5,1.216765148
77.6,1.218229933
77.7,1.221146767
77.8,1.223312103
77.9,1.226687478
78,1.228330586
78.1,1.227935731
78.2,1.227235181
78.3,1.226687478
78.4,1.223248416
78.5,1.221783631
78.6,1.217325587
78.7,1.216064598
78.8,1.213236925
78.9,1.218510153
79,1.217949713
79.1,1.221783631
79.2,1.223948966
79.3,1.224343821
79.4,1.224802363
79.5,1.223834331
79.6,1.221350564
79.7,1.217478435
79.8,1.214918244
79.9,1.215516895
80,1.21633208
80.1,1.219159754
80.2,1.224050864
80.3,1.224382033
80.4,1.224866049
80.5,1.223898017
80.6,1.221630784
80.7,1.21908333
80.8,1.215809853
80.9,1.214446965
81,1.21568248
81.1,1.218905008
81.2,1.221044869
81.3,1.225999666
81.4,1.226267149
81.5,1.225693972
81.6,1.224509406
81.7,1.221872792
81.8,1.220076837
81.9,1.218994169
82,1.216968944
82.1,1.217351062
82.2,1.220458955
82.3,1.223388526
82.4,1.227222444
82.5,1.22905661
82.6,1.22961705
82.7,1.22509532
82.8,1.222828087
82.9,1.222293121
83,1.218102561
83.1,1.218777636
83.2,1.221006657
83.3,1.224687728
83.4,1.227031385
83.5,1.227540875
83.6,1.226139776
83.7,1.225566599
83.8,1.22155436
83.9,1.220115049
84,1.216153759
84.1,1.214714448
84.2,1.21540226
84.3,1.218128035
84.4,1.22141425
84.5,1.225783133
84.6,1.226050615
84.7,1.226025141
84.8,1.225133532
84.9,1.223235679
85,1.221223191
85.1,1.21759307
85.2,1.216191971
85.3,1.215618794
85.4,1.215707954
85.5,1.219529134
85.6,1.222917247
85.7,1.226165251
85.8,1.227413503
85.9,1.226165251
86,1.225923242
86.1,1.226025141
86.2,1.22523543
86.3,1.223082832
86.4,1.218548365
86.5,1.217134528
86.6,1.217147266
86.7,1.218586577
86.8,1.2200641
86.9,1.222445969
87,1.224713202
87.1,1.227528138
87.2,1.227438977
87.3,1.227171495
87.4,1.227540875
87.5,1.227120546
87.6,1.225362803
87.7,1.223719695
87.8,1.221210454
87.9,1.219172491
88,1.217198215
88.1,1.215873539
88.2,1.215555107
88.3,1.217682231
88.4,1.219490923
88.5,1.219745668
88.6,1.221032132
88.7,1.224254661
88.8,1.225477438
88.9,1.224891524
89,1.225604811
89.1,1.225732183
89.2,1.224725939
89.3,1.222089325
89.4,1.220637277
89.5,1.219758405
89.6,1.218739424
89.7,1.217300113
89.8,1.216204708
89.9,1.216306606
90,1.219070593
90.1,1.219936727
90.2,1.223770644
90.3,1.226101564
90.4,1.225821344
90.5,1.226254411
90.6,1.226407259
90.7,1.226279886
90.8,1.224700465
90.9,1.222853561
91,1.221044869
91.1,1.21773318
91.2,1.216281131
91.3,1.21512204
91.4,1.214829083
91.5,1.216344818
91.6,1.219006907
91.7,1.220917497
91.8,1.225197218
91.9,1.22551565
92,1.226012403
92.1,1.224853312
92.2,1.225974192
92.3,1.224522143
92.4,1.222496918
92.5,1.221605309
92.6,1.219006907
92.7,1.21773318
92.8,1.215274887
92.9,1.214676236
93,1.215695217
93.1,1.218764898
93.2,1.221121293
93.3,1.225159006
93.4,1.225770395
93.5,1.22551565
93.6,1.225350065
93.7,1.224916998
93.8,1.22444572
93.9,1.222637028
94,1.217491172
94.1,1.215465946
94.2,1.216230182
94.3,1.219401762
94.4,1.221872792
94.5,1.224140025
94.6,1.227362554
94.7,1.227591824
94.8,1.22770646
94.9,1.226904012
95,1.226088827
95.1,1.224573092
95.2,1.223261154
95.3,1.218777636
95.4,1.217249164
95.5,1.215453209
95.6,1.2159627
95.7,1.219350813
95.8,1.222140274
95.9,1.22523543
96,1.225044371
96.1,1.224802363
96.2,1.223452213
96.3,1.22183458
96.4,1.220267896
96.5,1.216433979
96.6,1.214688973
96.7,1.214688973
96.8,1.218624789
96.9,1.221719944
97,1.225209956
97.1,1.22537554
97.2,1.224738677
97.3,1.222637028
97.4,1.220841073
97.5,1.217363799
97.6,1.215376785
97.7,1.214434228
97.8,1.216803359
97.9,1.220115049
98,1.224522143
98.1,1.225592074
98.2,1.226369047
98.3,1.224789626
98.4,1.223159256
98.5,1.221541623
98.6,1.217631282
98.7,1.216051861
98.8,1.21554237
98.9,1.218752161
99,1.221210454
99.1,1.225846819
99.2,1.227935731
99.3,1.22630536
99.4,1.224280135
99.5,1.223286628
99.6,1.22043348
99.7,1.215096566
99.8,1.215071091
99.9,1.21526215
100,1.218917746
100.1,1.221210454
100.2,1.224178237
100.3,1.224573092
100.4,1.224624041
100.5,1.222802612
100.6,1.220509904
100.7,1.218178984
100.8,1.214536126
100.9,1.2145616
101,1.216090072
101.1,1.218573839
101.2,1.220892022
101.3,1.224789626
101.4,1.226114301
101.5,1.226037878
101.6,1.224598567
101.7,1.221668995
101.8,1.21992399
101.9,1.217210952
102,1.215440472
102.1,1.214026635
102.2,1.215440472
102.3,1.218637526
102.4,1.2207137
102.5,1.224624041
102.6,1.226279886
102.7,1.225209956
102.8,1.224827838
102.9,1.224152762
103,1.223133781
103.1,1.220955708
103.2,1.221350564
103.3,1.217796866
103.4,1.215249413
103.5,1.214294118
103.6,1.213873788
103.7,1.216217445
103.8,1.219694719
103.9,1.223363052
104,1.22784657
104.1,1.228381535
104.2,1.229107559
104.3,1.22798668
104.4,1.226853063
104.5,1.226254411
104.6,1.225057108
104.7,1.223452213
104.8,1.220471692
104.9,1.217491172
105,1.216395767
105.1,1.215669743
105.2,1.216586826
105.3,1.217338325
105.4,1.219936727
105.5,1.219669244
105.6,1.222637028
105.7,1.226050615
105.8,1.226114301
105.9,1.225719446
106,1.225108057
106.1,1.225744921
106.2,1.225477438
106.3,1.223630534
106.4,1.221159505
106.5,1.219809354
106.6,1.21838278
106.7,1.21633208
106.8,1.215313099
106.9,1.214829083
107,1.216395767
107.1,1.217605807
107.2,1.21964377
107.3,1.221172242
107.4,1.223656009
107.5,1.225451964
107.6,1.227082334
107.7,1.226025141
107.8,1.2262162
107.9,1.225057108
108,1.224636779
108.1,1.22141425
108.2,1.220509904
108.3,1.217223689
108.4,1.21731285
108.5,1.216599563
108.6,1.216497665
108.7,1.218166247
108.8,1.219134279
108.9,1.222331333
109,1.224891524
109.1,1.225923242
109.2,1.224840575
109.3,1.226458208
109.4,1.225897768
109.5,1.225044371
109.6,1.224114551
109.7,1.220650014
109.8,1.218917746
109.9,1.216905258
110,1.216141021
110.1,1.214918244
110.2,1.218713949
110.3,1.220318845
110.4,1.224190974
110.5,1.224560355
110.6,1.225350065
110.7,1.22565576
110.8,1.225770395
110.9,1.223732433
111,1.222331333
111.1,1.21880311
111.2,1.217822341
111.3,1.21675241
111.4,1.217045367
111.5,1.219070593
111.6,1.220446218
111.7,1.225248167
111.8,1.225362803
111.9,1.224738677
112,1.22523543
112.1,1.223541374
112.2,1.222012902
112.3,1.219427236
112.4,1.217809603
112.5,1.215886276
112.6,1.216319343
112.7,1.217096317
112.8,1.219592821
112.9,1.222229435
113,1.226789377
113.1,1.226789377
113.2,1.226063352
113.3,1.225668497
113.4,1.224318347
113.5,1.223910754
113.6,1.220892022
113.7,1.217898764
113.8,1.218115298
113.9,1.219771143
114,1.222038376
114.1,1.226712953
114.2,1.229375042
114.3,1.227298867
114.4,1.228547119
114.5,1.225910505
114.6,1.223872542
114.7,1.219197966
114.8,1.218548365
114.9,1.217962451
115,1.220802861
115.1,1.223490424
115.2,1.2262162
115.3,1.227973942
115.4,1.228470696
115.5,1.227553613
115.6,1.227413503
115.7,1.224738677
115.8,1.22248418
115.9,1.220509904
116,1.219248915
116.1,1.218319094
116.2,1.218370043
116.3,1.22048443
116.4,1.222318596
116.5,1.22402539
116.6,1.227973942
116.7,1.227795621
116.8,1.230788878
116.9,1.230788878
117,1.230585082
117.1,1.229247669
117.2,1.227362554
117.3,1.226318098
117.4,1.22430561
117.5,1.220191472
117.6,1.221044869
117.7,1.220471692
117.8,1.219427236
117.9,1.218115298
118,1.220739175
118.1,1.223031883
118.2,1.22593598
118.3,1.230202964
118.4,1.230330337
118.5,1.229680736
118.6,1.229706211
118.7,1.227719197
118.8,1.226802114
118.9,1.224432982
119,1.221401513
119.1,1.219987676
119.2,1.219873041
119.3,1.221426987
119.4,1.223592323
119.5,1.222942722
119.6,1.226802114
119.7,1.228483433
119.8,1.229718948
119.9,1.2309672
120,1.230878039
120.1,1.23082709
120.2,1.228852814
120.3,1.226674741
120.4,1.225630285
120.5,1.221388775
120.6,1.220076837
120.7,1.221401513
120.8,1.221681733
120.9,1.222726188
121,1.224649516
121.1,1.22593598
121.2,1.226292623
121.3,1.229502414
121.4,1.230597819
121.5,1.230330337
121.6,1.229183983
121.7,1.228891026
121.8,1.22849617
121.9,1.227630036
122,1.226611055
122.1,1.225057108
122.2,1.222917247
122.3,1.220955708
122.4,1.220229684
122.5,1.218128035
122.6,1.21992399
122.7,1.222293121
122.8,1.224343821
122.9,1.2262162
123,1.22905661
123.1,1.229706211
123.2,1.229502414
123.3,1.229846321
123.4,1.228534382
123.5,1.226649267
123.6,1.227630036
123.7,1.224687728
123.8,1.224114551
123.9,1.222407757
124,1.220497167
124.1,1.218637526
124.2,1.218713949
124.3,1.218892271
124.4,1.218484679
124.5,1.21964377
124.6,1.220560853
124.7,1.222700714
124.8,1.223999915
124.9,1.225477438
125,1.228305111
125.1,1.227438977
125.2,1.227770146
125.3,1.227782883
125.4,1.227821095
125.5,1.22798668
125.6,1.228330586
125.7,1.227031385
125.8,1.22644547
125.9,1.225541124
126,1.224050864
126.1,1.222280384
126.2,1.220420743
126.3,1.219631033
126.4,1.218650263
126.5,1.217058105
126.6,1.21852289
126.7,1.220267896
126.8,1.221911003
126.9,1.223363052
127,1.224343821
127.1,1.226037878
127.2,1.227872044
127.3,1.228317849
127.4,1.228661755
127.5,1.229133034
127.6,1.228763653
127.7,1.227821095
127.8,1.229183983
127.9,1.22905661
128,1.229273144
128.1,1.227604562
128.2,1.227579087
128.3,1.226203462
128.4,1.224942473
128.5,1.22467499
128.6,1.22402539
128.7,1.22155436
128.8,1.220420743
128.9,1.219414499
129,1.219860303
129.1,1.219860303
129.2,1.218229933
129.3,1.219210703
129.4,1.218548365
129.5,1.21852289
129.6,1.218917746
129.7,1.218854059
129.8,1.221070344
129.9,1.221439725
130,1.22234407
130.1,1.223388526
130.2,1.223923492
130.3,1.226547369
130.4,1.228228688
130.5,1.228814602
130.6,1.229400516
130.7,1.229158508
130.8,1.229043873
130.9,1.229031136
131,1.2289165
131.1,1.229107559
131.2,1.229425991
131.3,1.22835606
131.4,1.228177739
131.5,1.227528138
131.6,1.225018897
131.7,1.225018897
131.8,1.223783382
131.9,1.223515899
132,1.223414001
132.1,1.221363301
132.2,1.218752161
132.3,1.220955708
132.4,1.220331582
132.5,1.219656507
132.6,1.219631033
132.7,1.2207137
132.8,1.221821843
132.9,1.22197469
133,1.223031883
133.1,1.223898017
133.2,1.225872293
133.3,1.226470945
133.4,1.229400516
133.5,1.229655262
133.6,1.228317849
133.7,1.228279637
133.8,1.229094822
133.9,1.229655262
134,1.228547119
134.1,1.227922993
134.2,1.226763902
134.3,1.224662253
134.4,1.224178237
134.5,1.222305859
134.6,1.220471692
134.7,1.219248915
134.8,1.217796866
134.9,1.217414748
135,1.219019644
135.1,1.22234407
135.2,1.225885031
135.3,1.23138753
135.4,1.229833583
135.5,1.228152264
135.6,1.228445221
135.7,1.226369047
135.8,1.228623543
135.9,1.226674741
136,1.223834331
136.1,1.222076588
136.2,1.218815848
136.3,1.218968695
136.4,1.218624789
136.5,1.221668995
136.6,1.224076339
136.7,1.227719197
136.8,1.228967449
136.9,1.230024642
137,1.229578838
137.1,1.228432484
137.2,1.22644547
137.3,1.223414001
137.4,1.218764898
137.5,1.217529384
137.6,1.21829362
137.7,1.218077086
137.8,1.220917497
137.9,1.224114551
138,1.227413503
138.1,1.227617299
138.2,1.224140025
138.3,1.227413503
138.4,1.224547618
138.5,1.222369545
138.6,1.221070344
138.7,1.217796866
138.8,1.217389274
138.9,1.21992399
139,1.218981432
139.1,1.22234407
139.2,1.227107808
139.3,1.225260905
139.4,1.224547618
139.5,1.225439226
139.6,1.225082583
139.7,1.224649516
139.8,1.222356808
139.9,1.219312601
140,1.216000912
140.1,1.215440472
140.2,1.215504158
140.3,1.217007156
140.4,1.219325338
140.5,1.220930234
140.6,1.223566848
140.7,1.224942473
140.8,1.224789626
140.9,1.22537554
141,1.224547618
141.1,1.224496669
141.2,1.224585829
141.3,1.223783382
141.4,1.222891773
141.5,1.226560106
141.6,1.229425991
141.7,1.220790124
141.8,1.217160003
141.9,1.215720692
142,1.216446716
142.1,1.215988174
142.2,1.215007405
142.3,1.215593319
142.4,1.216319343
142.5,1.217096317
142.6,1.217771392
142.7,1.218612051
142.8,1.219847566
142.9,1.220764649
143,1.224496669
143.1,1.224840575
143.2,1.225311854
143.3,1.22551565
143.4,1.225350065
143.5,1.225668497
143.6,1.224216449
143.7,1.224585829
143.8,1.224471194
143.9,1.223554111
144,1.222407757
144.1,1.222955459
144.2,1.221439725
144.3,1.221426987
144.4,1.221732682
144.5,1.220815598
144.6,1.219070593
144.7,1.217822341
144.8,1.217147266
144.9,1.217745917
145,1.217083579
145.1,1.215567844
145.2,1.216994418
145.3,1.216790622
145.4,1.215937225
145.5,1.214816346
145.6,1.215147515
145.7,1.216357555
145.8,1.216357555
145.9,1.21745296
146,1.216701461
146.1,1.216650512
146.2,1.217338325
146.3,1.218038874
146.4,1.217287376
146.5,1.216625038
146.6,1.217503909
146.7,1.218128035
146.8,1.217644019
146.9,1.218268145
147,1.217682231
147.1,1.218217196
147.2,1.218064349
147.3,1.218739424
147.4,1.219147016
147.5,1.219376287
147.6,1.218777636
147.7,1.219147016
147.8,1.219452711
147.9,1.220408006
148,1.220688226
148.1,1.220892022
148.2,1.221796368
148.3,1.222687977
148.4,1.222318596
148.5,1.222496918
148.6,1.223566848
148.7,1.223923492
148.8,1.225069846
148.9,1.225159006
149,1.224827838
149.1,1.225592074
149.2,1.22579587
149.3,1.22495521
149.4,1.22551565
149.5,1.225388277
149.6,1.226127039
149.7,1.225541124
149.8,1.22551565
149.9,1.226012403
150,1.225923242
150.1,1.226292623
150.2,1.226330835
150.3,1.225490175
150.4,1.226649267
150.5,1.226751165
150.6,1.226827588
150.7,1.227731934
150.8,1.226738428
150.9,1.226050615
151,1.226228937
151.1,1.225362803
151.2,1.226025141
151.3,1.225846819
151.4,1.226012403
151.5,1.226254411
151.6,1.225770395
151.7,1.225439226
151.8,1.224980685
151.9,1.223821593
152,1.224280135
152.1,1.224522143
152.2,1.224432982
152.3,1.223566848
152.4,1.223006408
152.5,1.221847317
152.6,1.221376038
152.7,1.221235928
152.8,1.221668995
152.9,1.220841073
153,1.219261652
153.1,1.218548365
153.2,1.218599314
153.3,1.219452711
153.4,1.21852289
153.5,1.216930732
153.6,1.217134528
153.7,1.217096317
153.8,1.217325587
153.9,1.217223689
154,1.21787329
154.1,1.216739673
154.2,1.217096317
154.3,1.216153759
154.4,1.216230182
154.5,1.216255657
154.6,1.216930732
154.7,1.216841571
154.8,1.216128284
154.9,1.216790622
155,1.217975188
155.1,1.216879783
155.2,1.216841571
155.3,1.216994418
155.4,1.218446467
155.5,1.218764898
155.6,1.219745668
155.7,1.220815598
155.8,1.221579834
155.9,1.221821843
156,1.223197467
156.1,1.222535129
156.2,1.224012652
156.3,1.224687728
156.4,1.225604811
156.5,1.224866049
156.6,1.226521894
156.7,1.225057108
156.8,1.226050615
156.9,1.226700216
157,1.226611055
157.1,1.226432733
157.2,1.229094822
157.3,1.225464701
157.4,1.225630285
157.5,1.225069846
157.6,1.225553862
157.7,1.22444572
157.8,1.220102311
157.9,1.219898515
158,1.218089823
158.1,1.216433979
158.2,1.218968695
158.3,1.214905507
158.4,1.213784627
158.5,1.21321145
158.6,1.214446965
158.7,1.215707954
158.8,1.217631282
158.9,1.217338325
159,1.216867046
